"Word","Key","Count","Keep","Filter","Defining","Bitter","Sweet","Sour","Salty","Chemical","Pungent","Oxidized","Microbiological","Floral","Spicy","Fruity","Vegetative","Nutty","Caramelized","Woody","Earthy","Effect"
"wins",,"2",,"1",,,,,,,,,,,,,,,,,,
"with",,"3947",,"1",,,,,,,,,,,,,,,,,,
"won?????????t",,"3",,"1",,,,,,,,,,,,,,,,,,
"words",,"2",,"1",,,,,,,,,,,,,,,,,,
"works",,"8",,"1",,,,,,,,,,,,,,,,,,
"world",,"13",,"1",,,,,,,,,,,,,,,,,,
"worth",,"3",,"1",,,,,,,,,,,,,,,,,,
"wrapped",,"11",,"1",,,,,,,,,,,,,,,,,,
"years",,"120",,"1",,,,,,,,,,,,,,,,,,
"yes",,"2",,"1",,,,,,,,,,,,,,,,,,
"yet",,"23",,"1",,,,,,,,,,,,,,,,,,
"you",,"68",,"1",,,,,,,,,,,,,,,,,,
"your",,"15",,"1",,,,,,,,,,,,,,,,,,
"zephyr",,"2",,"1",,,,,,,,,,,,,,,,,,
"zinfandel",,"12",,"1",,,,,,,,,,,,,,,,,,
"zip",,"2",,"1",,,,,,,,,,,,,,,,,,
"aggressive","aggressive","9",,,"x",,,,,,,,,,,,,,,,,"raise"
"astringent","astringent","6",,,"x",5,,,,,,,,,,,,,,,,
"austere","austere","8",,,"x",4,,4,,,,,,,,,,,,,,
"autolytic","autolytic","3",,,"x",,,,,,,,5,2,,,,,,,,
"balance","balance","29",,,"x",,,,,,,,,,,,,,,,,"balance"
"balanced","balance","102",,,"x",,,,,,,,,,,,,,,,,"balance"
"balances","balance","2",,,"x",,,,,,,,,,,,,,,,,"balance"
"big","big","169",,,"x",,,,,,,,,,,,,,,,,"raise"
"bold","bold","38",,,"x",,,,,,,,,,,,,,,,,"raise"
"bright","bright","109",,,"x",,,3,,,,,,,,,,,,,,"raise"
"brightly","bright","21",,,"x",,,3,,,,,,,,,,,,,,"raise"
"clear","clear","21",,,"x",,,,,,,,,,,,,,,,,
"closed","closed","43",,,"x",,,,,,,,,,,,,,,,,"lower"
"cloying","cloying","2",,,"x",,5,,,,,,,,,,,,,,,
"concentrated","concentrated","30",,,"x",,,,,,,,,,,,,,,,,"raise"
"crisp","crisp","136",,,"x",,,3,,,,,,,,,,,,,,
"crisply","crisp","3",,,"x",,,3,,,,,,,,,,,,,,
"delicate","delicate","22",,,"x",,,,,,,,,,,,,,,,,"lower"
"dense","dense","57",,,"x",,,,,,,,,,,,,,,,,"raise"
"dried","dry","62",,,"x",,,,,,,,,,,0,,,,,,
"dry","dry","280",,,"x",,,,,,,,,,,0,,,,,,
"drying","dry","13",,,"x",,,,,,,,,,,0,,,,,,
"easy","easy","27",,,"x",,,,,,,,,,,,,,,,,"lower"
"edgy","edgy","2",,,"x",,,4,,,,,,,,,,,,,,
"elegance","elegant","21",,,"x",,,,,,,,,,,,,,,,,"balance"
"elegant","elegant","46",,,"x",,,,,,,,,,,,,,,,,"balance"
"elegantly","elegant","20",,,"x",,,,,,,,,,,,,,,,,"balance"
"ethereal","ethereal","2",,,"x",,,,,,,,,,,,,,,,,"lower"
"expansive","expansive","17",,,"x",,,,,,,,,,,,,,,,,"raise"
"expressive","expressive","31",,,"x",,,,,,,,,,,,,,,,,"raise"
"extracted","extracted","7",,,"x",,,,,,,,,,,,,,,,,"raise"
"fat","fat","29",,,"x",,,,,,,,,,,,,,,,,"raise"
"feminine","feminine","3",,,"x",,,,,,,,,,,,,,,,,"balance"
"finesse","finesse","7",,,"x",,,,,,,,,,,,,,,,,"balance"
"firm","firm","129",,,"x",4,,,,,,,,,,,,,,,,"balance"
"flat","flat","10",,,"x",,,1,,,,,,,,,,,,,,
"flesh","flesh","2",,,"x",,,,,,,,,,,4,,,,,,
"fleshy","flesh","30",,,"x",,,,,,,,,,,4,,,,,,
"fresh","fresh","164",,,"x",,,,,,,,,,,4,,,,,,
"full","full","522",,,"x",,,,,,4,,,,,,,,,,,"raise"
"hard","hard","11",,,"x",5,,,,,,,,,,,,,,,,
"heavy","heavy","18",,,"x",,,,,,5,,,,,,,,,,,"raise"
"hollow","hollow","6",,,"x",,,,,,,,,,,0,,,,,,
"hot","hot","10",,,"x",,,,,,5,,,,,,,,,,,
"lean","lean","9",,,"x",,,3,,,,,,,,0,,,,,,
"light","light","674",,,"x",,,,,,,,,,,,,,,,,"lower"
"luscious","luscious","17",,,"x",,4,,,,,,,,,,,,,,,"raise"
"lusciously","luscious","2",,,"x",,4,,,,,,,,,,,,,,,"raise"
"lush","lush","31",,,"x",,4,,,,,,,,,,,,,,,"raise"
"meek","meek","8",,,"x",,,,,,,,,,,,,,,,,"lower"
"monstrous","monstrous","2",,,"x",,,,,,,,,,,,,,,,,"raise"
"mouthwatering","mouthwatering","48",,,"x",,,3,,,,,,,,,,,,,,
"oily","oily","3",,,"x",,,,,,,,,,,,,,,,,"raise"
"old","old","43",,,"x",,,,,,,3,,,,0,,,,,3,"lower"
"polish","polish","4",,,"x",,,,,,,,,,,,,,,,,"balance"
"polished","polish","31",,,"x",,,,,,,,,,,,,,,,,"balance"
"powerful","powerful","12",,,"x",,,,,,3,,,,,,,,,,,"raise"
"prominent","prominent","11",,,"x",,,,,,,,,,,,,,,,,"raise"
"racy","racy","9",,,"x",,,3,,,,,,,,,,,,,,"balance"
"reticent","reticent","2",,,"x",,,,,,,,,,,,,,,,,"lower"
"rich","rich","437",,,"x",,3,,,,,,,,,,,,,,,
"richer","rich","3",,,"x",,3,,,,,,,,,,,,,,,
"richly","rich","29",,,"x",,3,,,,,,,,,,,,,,,
"richness","rich","14",,,"x",,3,,,,,,,,,,,,,,,
"round","round","19",,,"x",3,,,,,,,,,,,,,,,,"balance"
"smooth","smooth","60",,,"x",1,,,,,,,,,,,,,,,,
"soft","soft","257",,,"x",1,,,,,,,,,,,,,,,,
"subdued","subdued","15",,,"x",,,,,,,,,,,,,,,,,"lower"
"supple","supple","21",,,"x",1,,,,,,,,,,,,,,,,
"thin","thin","11",,,"x",,,,,,,,,,,0,,,,,,"lower"
"tight","tight","32",,,"x",4,,,,,,,,,,1,,,,,,
"tightly","tight","88",,,"x",4,,,,,,,,,,1,,,,,,
"voluptuous","voluptuous","13",,,"x",,,,,,,,,,,,,,,,,"raise"
"warm","warm","3",,,"x",,,,,,2,,,,,,,,,,,
"warms","warm","3",,,"x",,,,,,2,,,,,,,,,,,
"watery","watery","2",,,"x",,,,,,,,,,,0,,,,,,"lower"
"weighty","weighty","16",,,"x",,,,,,,,,,,,,,,,,"raise"
"zing","zing","29",,,"x",,,3,,,,,,,,,,,,,,"balance"
"acacia","acacia","2",,,,,,,,,,,,2,,,,,,,,
"acidic","acidic","42",,,,,,4,,,,,,,,,,,,,,
"acidity","acidic","257",,,,,,4,,,,,,,,,,,,,,
"alder","alder","67",,,,1,,,,,,,,,,,,,,1,,
"almond","almond","9",,,,,,,,,,,,,,,,2,,,,
"anise","anise","67",,,,,,,,,,,,,2,,,,,,,
"aniseed","anise","3",,,,,,,,,,,,,2,,,,,,,
"apple","apple","145",,,,,1,,,,,,,,,1,,,,,,
"apples","apple","32",,,,,1,,,,,,,,,1,,,,,,
"apricot","apricot","12",,,,,1,,,,,,,,,1,,,,,,
"apricots","apricot","3",,,,,1,,,,,,,,,1,,,,,,
"ash","ash","25",,,,1,,,,,,,,,,,,,,1,,
"asparagus","asparagus","2",,,,1,1,,,,,,,,,,1,,,,,
"baked","baked","4",,,,,,,,,,,,,,,,,,2,,
"baking","baked","12",,,,,,,,,,,,,,,,,,2,,
"balsamic","balsamic","5",,,,1,1,,,1,,,,,,,,,1,,,
"banana","banana","16",,,,,1,,,,,,,,,1,,,,,,
"bananas","banana","5",,,,,1,,,,,,,,,1,,,,,,
"barbeque","barbeque","2",,,,,,,,,,,,,,,,,,2,,
"bark","bark","4",,,,1,,,,,,,,,,,,,,2,,
"barnyard","barnyard","5",,,,,,,,,,,1,,,,,,,,3,
"bean","bean","28",,,,1,1,,1,,,,,,,,1,,,,,
"beans","bean","3",,,,1,1,,1,,,,,,,,1,,,,,
"beeswax","beeswax","4",,,,,1,,,,,,,1,,1,,,,,,
"berries","berry","73",,,,,1,1,,,,,,,,1,,,,,,
"berry","berry","45",,,,,1,1,,,,,,,,1,,,,,,
"birch","birch","15",,,,,,,,,,,,,,,,,,3,,
"biscuit","biscuit","6",,,,1,1,,1,,,,1,,,,,,,1,,
"bitter","bitter","23",,,,3,,,,,,,,,,,,,,,,
"bittersweet","bittersweet","40",,,,3,3,,,,,,,,,,,,,,,
"blackberries","blackberry","29",,,,1,1,1,,,,,,,,1,,,,,,
"blackberry","blackberry","73",,,,1,1,,,,,,,,,1,,,,,,
"blossom","blossom","5",,,,,,,,,,,,2,,,,,,,,
"blueberries","blueberry","74",,,,,1,1,,,,,,,,1,,,,,,
"blueberry","blueberry","70",,,,,1,1,,,,,,,,1,,,,,,
"boysenberries","boysenberry","4",,,,,1,2,,,,,,,,1,,,,,,
"boysenberry","boysenberry","13",,,,,1,2,,,,,,,,1,,,,,,
"bramble","bramble","5",,,,,,,,,,,,,,,2,,,1,1,
"brambly","bramble","42",,,,,,,,,,,,,,,2,,,1,1,
"bread","bread","8",,,,,,,,,,,1,,,,,2,,,,
"bubblegum","bubblegum","3",,,,,2,,,,,,,,1,1,,,,,,
"burnt","burnt","7",,,,,,,,,,1,,,,,,,,1,,
"bush","bush","3",,,,,,,,,,,,,,,1,,,,1,
"butter","butter","12",,,,,,,,,,,,,,,,1,,,,
"buttery","butter","11",,,,,,,,,,,,,,,,1,,,,
"butterscotch","butterscotch","13",,,,,1,,,,,,,,1,,,1,,,,
"cake","cake","2",,,,,3,,,,,,,,,1,,1,,,,
"campfire","campfire","11",,,,,,,,,,,,,,,,,,2,,
"candied","candy","22",,,,,3,,,,,,,,,,,,,,,
"candy","candy","16",,,,,3,,,,,,,,,,,,,,,
"cantaloupe","cantaloupe","2",,,,,1,,,,,,,,,1,,,,,,
"cantelope","cantaloupe","3",,,,,1,,,,,,,,,1,,,,,,
"caramel","caramel","26",,,,,2,,,,,,,,,,,,1,,,
"cardamom","cardamom","2",,,,,,,,,,,,,2,,,,,,,
"carob","carob","5",,,,1,1,,,,,,,,,,,1,,,,
"cashews","cashews","3",,,,,,,1,,,,,,,,,2,,,,
"cassis","cassis","20",,,,2,,,,,,,,1,,,,,,,,
"cedar","cedar","43",,,,,,,,,,,,,,,,,,3,,
"char","char","31",,,,,,,,,,,,,,,,,,2,,
"cheese","cheese","4",,,,,,,,,,,1,,,,,,,,,
"cherries","cherry","231",,,,,,1,,,,,,,,1,,,,,,
"cherry","cherry","625",,,,,,1,,,,,,,,1,,,,,,
"chocolate","chocolate","572",,,,1,1,,,,,,,,,,,1,,,,
"chocolaty","chocolate","2",,,,1,1,,,,,,,,,,,1,,,,
"cigar","cigar","9",,,,,,,,,,,,,,,,,,2,,
"cinnamon","cinnamon","13",,,,,,,,,,,,,3,,,,,,,
"citric","citric","20",,,,,,2,,,,,,,,,,,,,,
"citrus","citric","131",,,,,,2,,,,,,,,,,,,,,
"citrusy","citric","7",,,,,,2,,,,,,,,,,,,,,
"clove","clove","14",,,,,,,,,,,,,3,,,,,,,
"cacao","cocoa","2",,,,1,1,,,,,,,,,,,1,,,,
"cocoa","cocoa","38",,,,1,1,,,,,,,,,,,1,,,,
"coconut","coconut","21",,,,1,1,,,,,,,,,1,,,,,,
"coffee","coffee","85",,,,2,,,,,,,,,,,,1,1,1,,
"cola","cola","52",,,,,1,,,,,,,,1,,,,,,,
"copper","copper","13",,,,,,,,,,1,,,,,,,,,,
"cork","cork","3",,,,,,,,,,,,,,,,,,2,,
"corn","corn","6",,,,,1,,,,,,,,,1,1,,,,,
"cranberries","cranberry","71",,,,1,,1,,,,,,,,1,,,,,,
"cranberry","cranberry","97",,,,1,,1,,,,,,,,1,,,,,,
"cream","cream","13",,,,,,,,,,,1,,,,,1,,,,
"creamy","cream","62",,,,,,,,,,,1,,,,,1,,,,
"creamsicle","creamsicle","7",,,,,1,,,,,,1,,,,,1,,,,
"cumin","cumin","2",,,,,,,,,,,,,3,,,,,,,
"currant","currant","104",,,,2,,,,,,,,,,1,,,,,,
"currants","currant","3",,,,2,,,,,,,,,,1,,,,,,
"date","date","8",,,,,1,,,,,,,,,1,,,1,,,
"dessert","dessert","4",,,,,3,,,,,,,,,,,,,,,
"diesel","diesel","10",,,,,,,,3,,,,,,,,,,,,
"dijon","dijon","5",,,,1,1,1,,,,,,,1,,1,,,,,
"dill","dill","4",,,,1,,1,,,,,,,1,,1,,,,,
"earth","earth","278",,,,,,,,,,,,,,,,,,,3,
"earthiness","earth","11",,,,,,,,,,,,,,,,,,,3,
"earthy","earth","31",,,,,,,,,,,,,,,,,,,3,
"egg","egg","6",,,,1,1,,,,,,1,,,,,,,,1,
"embers","embers","3",,,,,,,,,,,,,,,,,,2,,
"espresso","espresso","23",,,,3,,,,,,,,,1,,,,1,1,,
"eucalyptus","eucalyptus","7",,,,,,,,,,,,,1,,3,,,,,
"evergreen","evergreen","25",,,,,,,,,,,,,,,3,,,,,
"farms","farms","8",,,,,,,,,,,,,,,,,,,3,
"fig","fig","5",,,,,1,,,,,,,,,1,,,,,,
"flint","flint","2",,,,,,,,,,1,,,,,,,,1,,
"floral","floral","425",,,,,,,,,,,,4,,,,,,,,
"flower","flower","3",,,,,,,,,,,,3,,,,,,,,
"flowers","flower","56",,,,,,,,,,,,3,,,,,,,,
"forest","forest","3",,,,,,,,,,,,,,,2,,,2,,
"fries","fries","3",,,,,,,1,,,,,,,,1,,,,,
"fruit","fruit","1679",,,,,,,,,,,,,,3,,,,,,
"fruits","fruit","2",,,,,,,,,,,,,,3,,,,,,
"fruity","fruit","10",,,,,,,,,,,,,,3,,,,,,
"funk","funk","37",,,,,,,,,,,,,,,,,,,4,
"funkiness","funk","5",,,,,,,,,,,,,,,,,,,4,
"funky","funk","12",,,,,,,,,,,,,,,,,,,4,
"gooseberry","gooseberry","16",,,,,,,,,,,,,,1,,,,,,
"grape","grape","7",,,,,2,,,,,,,,,1,,,,,,
"grapes","grape","5",,,,,2,,,,,,,,,1,,,,,,
"grapey","grape","4",,,,,2,,,,,,,,,1,,,,,,
"grapefruit","grapefruit","81",,,,1,1,,,,,,,,,1,,,,,,
"graphite","graphite","15",,,,,,,,,,1,,,,,,,,1,,
"grass","grass","16",,,,,,,,,,,,,,,1,,,,2,
"grassiness","grass","3",,,,,,,,,,,,,,,1,,,,2,
"grassy","grass","2",,,,,,,,,,,,,,,1,,,,2,
"green","green","134",,,,,,,,,,,,,,,2,,,,,
"greenish","green","5",,,,,,,,,,,,,,,2,,,,,
"greenness","green","3",,,,,,,,,,,,,,,2,,,,,
"grove","grove","4",,,,,,,,,,,,,,,3,,,,,
"guava","guava","2",,,,,1,,,,,,,,,1,,,,,,
"gum","gum","12",,,,,2,,,,,,,,1,,,,,,,
"hay","hay","26",,,,,,,,,,,,,,,,,,,3,
"herbal","herbal","484",,,,,,,,,,,,,,,3,,,,,
"herbes","herbal","2",,,,,,,,,,,,,,,3,,,,,
"herbs","herbal","42",,,,,,,,,,,,,,,3,,,,,
"honey","honey","48",,,,,2,,,,,,,,,,,,,,,
"honeyed","honey","4",,,,,2,,,,,,,,,,,,,,,
"honeydew","honeydew","4",,,,,1,,,,,,,1,,1,,,,,,
"honeysuckle","honeysuckle","25",,,,,1,,,,,,,1,,1,,,,,,
"horse","horse","29",,,,,,,,,,,,,,,,,,,2,
"huckleberry","huckleberry","5",,,,1,,1,,,,,,,,1,,,,,,
"incense","incense","24",,,,,,,,,,,,1,,,,,,1,,
"intoxicating","intoxicating","11",,,,,,,,,3,,,,,,,,,,,
"iodine","iodine","7",,,,,,,,2,,,,,,,,,,,,
"iron","iron","12",,,,,,,,,,,,,,,,,,2,,
"jalapeno","jalapeno","4",,,,,,1,,,,,,,1,,2,,,,,
"jam","jam","5",,,,2,,,,,,,,,,1,,,,,,
"jammy","jam","13",,,,2,,,,,,,,,,1,,,,,,
"jasmine","jasmine","9",,,,,,,,,,,,2,,,,,,,,
"jerky","jerky","2",,,,,,,1,,,,,,,,,,1,1,,
"kiwi","kiwi","7",,,,,1,1,,,,,,,,1,,,,,,
"lavender","lavender","16",,,,,,,,,,,,2,,,,,,,,
"leaf","leaf","17",,,,,,,,,,,,,,,2,,,,,
"leafy","leaf","7",,,,,,,,,,,,,,,2,,,,,
"leather","leather","22",,,,1,,,,,,1,,,,,,,,1,,
"lees","lees","22",,,,,,1,,,,,,,,,1,,,,,
"lemon","lemon","170",,,,,1,3,,,,,,,,1,,,,,,
"lemony","lemon","23",,,,,1,3,,,,,,,,1,,,,,,
"lemongrass","lemongrass","2",,,,,,1,,,,,,1,,,1,,,,,
"licorice","licorice","263",,,,,,,,,,,,,2,,,,,,,
"lilacs","lilacs","4",,,,,,,,,,,,2,,,,,,,,
"lilies","lilies","6",,,,,,,,,,,,2,,,,,,,,
"lime","lime","94",,,,,,3,,,,,,,,1,,,,,,
"liquorous","liquorous","4",,,,,,,,,4,,,,,,,,,,,
"lychee","lychee","5",,,,,1,,,,,,,,,1,,,,,,
"malolactic","malolactic","33",,,,,,,,,,,3,,,,,,,,,
"mandarin","mandarin","9",,,,,1,1,,,,,,,,1,,,,,,
"mango","mango","13",,,,,1,,,,,,,,,1,,,,,,
"manure","manure","2",,,,,,,,,,,,,,,,,,,3,
"maple","maple","2",,,,,,,,,,,,,1,,2,,,,,
"maraschino","maraschino","3",,,,,1,,,,,,,,1,1,,,,,,
"marmalade","marmalade","3",,,,,1,1,,,,,,,,1,,,,,,
"marshmallow","marshmallow","4",,,,,3,,,,,,,,,,,,,,,
"marzipan","marzipan","9",,,,1,1,,,,,,,,,,,2,,,,
"meat","meat","65",,,,1,,,1,,,1,,,,,,,1,1,,
"meats","meat","10",,,,1,,,1,,,,,,,,,,1,1,,
"meaty","meat","25",,,,1,,,1,,,,,,,,,,1,1,,
"medicinal","medicine","14",,,,,,,,2,,,,,,,,,,,,
"medicine","medicine","9",,,,,,,,2,,,,,,,,,,,,
"melon","melon","71",,,,,1,,,,,,,,,1,,,,,,
"menthol","menthol","5",,,,,,,,1,,,,,1,,,,,,,
"mesquite","mesquite","6",,,,,,,,,,,,,,,,,,2,,
"milk","milk","54",,,,,1,,,,,,1,,,,,,,,,
"mineral","mineral","346",,,,,,,,,,,,,,,,,,,1,
"minerality","mineral","20",,,,,,,,,,,,,,,,,,,1,
"minerally","mineral","3",,,,,,,,,,,,,,,,,,,1,
"mint","mint","59",,,,,,,,,,,,1,,,1,,,,,
"minty","mint","2",,,,,,,,,,,,1,,,1,,,,,
"mocha","mocha","52",,,,1,1,,,,,,,,,,,,1,1,,
"mulberry","mulberry","3",,,,,1,2,,,,,,,,1,,,,,,
"mushroom","mushroom","8",,,,,,,,,,,,,,,,,,,3,
"nectarine","nectarine","5",,,,,1,,,,,,,,,1,,,,,,
"nectarines","nectarine","4",,,,,1,,,,,,,,,1,,,,,,
"nut","nut","9",,,,,,,,,,,,,,,,3,,,,
"nuts","nut","23",,,,,,,,,,,,,,,,3,,,,
"nuttiness","nut","2",,,,,,,,,,,,,,,,3,,,,
"nutmeg","nutmeg","2",,,,,,,,,,,,,1,,,2,,,,
"olive","olive","53",,,,,,1,,,,,,,,1,1,,,,,
"olives","olive","17",,,,,,1,,,,,,,,1,1,,,,,
"orange","orange","107",,,,,1,2,,,,,,,,1,,,,,,
"oranges","orange","6",,,,,1,2,,,,,,,,1,,,,,,
"papaya","papaya","4",,,,,1,,,,,,,,,1,,,,,,
"peach","peach","60",,,,,1,,,,,,,,,1,,,,,,
"peaches","peach","56",,,,,1,,,,,,,,,1,,,,,,
"peanuts","peanuts","2",,,,,,,,,,,,,,,,2,,,,
"pear","pear","87",,,,,1,,,,,,,,,1,,,,,,
"pears","pear","2",,,,,1,,,,,,,,,1,,,,,,
"peat","peat","10",,,,,,,,,,,,,,,,,,,2,
"peel","peel","84",,,,1,,,,,,,,,,1,,,,,,
"pepper","pepper","322",,,,,,,,,,,,,2,,,,,,,
"peppery","pepper","32",,,,,,,,,,,,,2,,,,,,,
"peppercorn","peppercorn","9",,,,,,,,,,,,,2,,,,,,,
"peppercorns","peppercorn","2",,,,,,,,,,,,,2,,,,,,,
"peppermint","peppermint","9",,,,,,,,,,,,1,2,,1,,,,,
"perfume","perfume","12",,,,,,,,,,,,2,,,,,,,,
"perfumed","perfume","70",,,,,,,,,,,,2,,,,,,,,
"petrol","petrol","3",,,,,,,,2,,,,,,,,,,,,
"petroleum","petrol","2",,,,,,,,2,,,,,,,,,,,,
"pickle","pickle","2",,,,,1,1,,,,,,,,1,2,,,,,
"pickling","pickle","6",,,,,1,1,,,,,,,,1,2,,,,,
"pickly","pickle","2",,,,,1,1,,,,,,,,1,2,,,,,
"pie","pie","8",,,,,1,,1,,,,,,,2,,1,,1,,
"pine","pine","11",,,,,,,,,,,,,,,2,,,,,
"pineapple","pineapple","36",,,,,1,2,,,,,,,,1,,,,,,
"plastic","plastic","2",,,,,,,,1,,1,,,,,,,,,,
"plum","plum","85",,,,,1,,,,,,,,,1,,,,,,
"plums","plum","11",,,,,1,,,,,,,,,1,,,,,,
"poblano","poblano","6",,,,,1,1,,,,,,,,,1,,,,,
"pomegranate","pomegranate","4",,,,,1,1,,,,,,,,1,,,,,,
"popcorn","popcorn","2",,,,,,,1,,,,,,,,,1,,1,,
"potpourri","potpourri","11",,,,,,,,,,,,3,,,,,,,,
"prune","prune","3",,,,1,1,1,,,,,,,,1,,,,,,
"puckering","puckering","37",,,,,,2,,,,,,,,,,,,,,
"punch","punch","8",,,,,,2,,,1,,,,,,,,,,,
"pungent","pungent","2",,,,,,,,,4,,,,,,,,,,,
"quinine","quinine","2",,,,,,1,,,3,,,,,,,,,,,
"raisin","raisin","2",,,,,1,,,,,,,,,1,,,,1,,
"raisined","raisin","3",,,,,1,,,,,,,,,1,,,,1,,
"raisins","raisin","5",,,,,1,,,,,,,,,1,,,,1,,
"raspberries","raspberry","152",,,,,1,2,,,,,,,,1,,,,,,
"raspberry","raspberry","61",,,,,1,2,,,,,,,,1,,,,,,
"resin","resin","4",,,,,,,,,,,,,,,,,,2,,
"rhubarb","rhubarb","9",,,,1,1,1,,,,,,,,1,1,,,,,
"rind","rind","18",,,,1,,1,,,,,,,,,1,,,,,
"roast","roast","4",,,,,,,,,,,,,,,,,,2,,
"roasted","roast","34",,,,,,,,,,,,,,,,,,2,,
"rock","rock","18",,,,,,,,,,,,,,,,,,1,,
"rocks","rock","12",,,,,,,,,,,,,,,,,,1,,
"rose","rose","12",,,,,,,,,,,,2,,,,,,,,
"rosebud","rose","4",,,,,,,,,,,,2,,,,,,,,
"rustic","rustic","3",,,,,,,,,,1,,,,,,,,1,,
"sage","sage","6",,,,,,,,,,,,,1,,2,,,,,
"sappy","sappy","3",,,,1,1,,,,,,,,,,1,,,1,,
"scorched","scorched","9",,,,,,,,,,,,,,,,,,3,,
"sea","sea","7",,,,,,,1,,,1,,,,,,,,,1,
"seafood","seafood","3",,,,,,,1,,,,,,1,,,,,,1,
"skin","skin","5",,,,1,,,,,,,,,,,1,,,,,
"slate","slate","4",,,,,,,,,,,,,,,,,,1,,
"smoke","smoke","80",,,,,,,,,,,,,,,,,,2,,
"smoked","smoke","35",,,,,,,,,,,,,,,,,,2,,
"smokes","smoke","2",,,,,,,,,,,,,,,,,,2,,
"smokiness","smoke","2",,,,,,,,,,,,,,,,,,2,,
"smoky","smoke","22",,,,,,,,,,,,,,,,,,2,,
"soil","soil","15",,,,,,,,,,,,,,,,,,,2,
"sour","sour","38",,,,,,4,,,,,,,,,,,,,,
"soy","soy","2",,,,,1,1,2,,,,,,,,,1,1,1,,
"spice","spice","715",,,,,,,,,,,,,4,,,,,,,
"spiced","spice","2",,,,,,,,,,,,,4,,,,,,,
"spices","spice","269",,,,,,,,,,,,,4,,,,,,,
"spicy","spice","25",,,,,,,,,,,,,4,,,,,,,
"steel","steel","143",,,,,,,,,,1,,,,,,,,1,,
"steely","steel","3",,,,,,,,,,1,,,,,,,,1,,
"stinky","stinky","10",,,,,,,,,,,2,,,,,,,,2,
"stoney","stoney","5",,,,,,,,,,,,,,,,,,1,,
"straw","straw","42",,,,,,,,,,,,,,,,,,,2,
"strawberries","strawberry","17",,,,,2,1,,,,,,,,1,,,,,,
"strawberry","strawberry","71",,,,,2,1,,,,,,,,,,,,,,
"succulent","succulent","2",,,,,2,2,,,,,,1,,1,,,,,,
"sugar","sugar","178",,,,,4,,,,,,,,,,,,,,,
"sugared","sugar","13",,,,,4,,,,,,,,,,,,,,,
"sugarloaf","sugarloaf","8",,,,,4,,,,,,,,,,,1,,,,
"sulfites","sulfites","2",,,,,,,,4,,,,,,,,,,,,
"sweet","sweet","194",,,,,4,,,,,,,,,,,,,,,
"syrup","syrup","18",,,,,4,,,,,,,,,,,,1,,,
"syrupy","syrup","13",,,,,4,,,,,,,,,,,,1,,,
"tangerine","tangerine","13",,,,,1,1,,,,,,,,1,,,,,,
"tangerines","tangerine","4",,,,,1,1,,,,,,,,1,,,,,,
"tangy","tangy","8",,,,,2,2,,,,,,,,,,,,,,
"tannic","tannic","38",,,,5,,,,,,,,,,,,,,,,
"tannin","tannic","14",,,,5,,,,,,,,,,,,,,,,
"tar","tar","17",,,,1,,,,,,1,,,,,,,,2,,
"tarragon","tarragon","4",,,,,,,,,,,,,2,,,,,,,
"tart","tart","491",,,,1,1,2,,,,,,,,,,,,,,
"tartly","tart","2",,,,1,1,2,,,,,,,,,,,,,,
"tartness","tart","11",,,,1,1,2,,,,,,,,,,,,,,
"tea","tea","44",,,,1,,,,,,,,1,,,2,,,,,
"tealeaves","tea","2",,,,1,,,,,,,,1,,,2,,,,,
"terra","terra","2",,,,,,,,,,,,,,,2,,,,1,
"toast","toast","50",,,,,,,,,,,,,,,,1,,,,
"toasted","toast","16",,,,,,,,,,,,,,,,1,,,,
"toasty","toast","89",,,,,,,,,,,,,,,,1,,,,
"tobacco","tobacco","48",,,,,,,,,,,,,,,,,,3,,
"toffee","toffee","3",,,,,2,,,,,,,,,,,1,,1,,
"tomato","tomato","3",,,,,1,1,,,,,,,,1,,,,,,
"tree","tree","30",,,,,,,,,,,,,,,2,,,,,
"tropical","tropical","76",,,,,,,,,,,,,,2,,,,,,
"underwood","underwood","8",,,,,,,,,,,,,,,1,,,,,
"vanilla","vanilla","133",,,,,,,,,,,,1,,,,1,1,1,,
"vegetable","vegetable","2",,,,,,,,,,,,,,,3,,,,,
"veggies","vegetable","3",,,,,,,,,,,,,,,3,,,,,
"violets","violets","81",,,,,,,,,,,,2,,,,,,,,
"watermelon","watermelon","22",,,,,1,,,,,,,,,1,,,,,,
"wheat","wheat","9",,,,,,,,,,,,,,,1,,,,1,
"whiskey","whiskey","3",,,,,,,,,3,,,,,,,,,,,
"willow","willow","29",,,,,,,,,,,,,,,2,,,,,
"wintergreen","wintergreen","2",,,,,1,,,,,,,1,1,,2,,,,,
"wood","wood","77",,,,,,,,,,,,,,,,,,4,,
"woodspice","woodspice","4",,,,,,,,,,,,,2,,,,,4,,
"yeast","yeast","23",,,,,,,,,,,4,,,,,,,,,
"yeasty","yeast","2",,,,,,,,,,,4,,,,,,,,,
"zest","zest","42",,,,,1,1,,,,,,,1,,,,,,,
